#Target = 1000060120	Neutrino = 12    	Neutrino = -12   	Neutrino = 14    	Neutrino = -14   
#Energy(neutrino) [MeV]	xsec_total [cm^2]	xsec_total [cm^2]	xsec_total [cm^2]	xsec_total [cm^2]
   0.152405275379729	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.152756605823807	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.153108746168203	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.153461698279929	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.153815464030303	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.154170045294956	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.154525443953841	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.154881661891248	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.155238700995808	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.155596563160507	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.155955250282695	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.156314764264095	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.156675107010815	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.157036280433355	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.157398286446622	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.157761126969935	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.158124803927038	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.158489319246111	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.158854674859778	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.159220872705117	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.159587914723673	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.159955802861467	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.160324539069004	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.160694125301288	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.161064563517827	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.161435855682649	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.161808003764307	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.162181009735893	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.162554875575048	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.162929603263972	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.163305194789433	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.163681652142781	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.164058977319954	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.164437172321493	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.164816239152551	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.165196179822901	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.165576996346953	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.165958690743756	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.166341265037017	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.166724721255106	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.167109061431071	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.167494287602644	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.167880401812256	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.168267406107047	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.168655302538874	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.169044093164326	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.169433780044733	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.169824365246174	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.170215850839495	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.170608238900312	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.171001531509029	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
